0.12531238415612947, 3.9489857947302645e-8
0.17496079684377894, 2.589969455898122e-7
0.22534305291323334, 0.000002175597699943576
0.27568352348255876, 0.000009603462779133045
0.3252692579200147, 0.00002399301939916582
0.37484695668436885, 0.0000529668949105526
0.4258457353083429, 0.00009358295032278664
0.47542504120731743, 0.0002117697038766159
0.5501392254293069, 0.0005841317708395388
0.5745515103128594, 0.0006610712452362003
0.6255197533790468, 0.0007298577401252641
0.6750797736625772, 0.0012272568401639227
0.7497794936729837, 0.002709287355616422
0.7993186212064495, 0.0033024402767617097
0.8502884714072573, 0.003737424353651117
0.9005550137840465, 0.005284905670384535
0.9759532202146105, 0.008669359159477792
1.0499062397662489, 0.012258909089562085
1.124572209949628, 0.016094377731564167
1.1999607735724698, 0.022758258117454872
1.274628350890469, 0.03062731124835221
1.3478475270603028, 0.033814177117700156
